9.025346130658462585e+00,1.000000000000000000e+00,4.512610448388748807e+00,3.715170315497715592e+00,9.991965418608481433e-03
1.866635576753454728e+01,1.000000000000000000e+00,4.886935914970107930e+00,6.270901339400891672e+00,1.001388472702447081e-02
4.953237757585046808e+00,1.000000000000000000e+00,2.844276511115886308e+00,1.863483950140840673e+00,9.990233531290027003e-03
2.545055831305503702e+01,1.000000000000000000e+00,9.741210828305957303e-01,6.120057305638150424e+00,1.005156090730161510e-02
1.965480322609436570e+01,1.000000000000000000e+00,2.995539858471651939e-01,4.279639222845197821e+00,1.003967945958636303e-02
6.045351241417577626e+00,1.000000000000000000e+00,8.719049587143899771e+00,5.105879758943844493e+00,9.963879212926372853e-03
2.693339714706754862e+01,1.000000000000000000e+00,5.736798333390598081e+00,8.817971677485179072e+00,1.003087069529939521e-02
1.376612695976658252e+01,1.000000000000000000e+00,7.758688877479849033e+00,6.547324107073580812e+00,9.987775464592516320e-03
2.940394050193115305e+01,1.000000000000000000e+00,3.073421727459027863e+00,8.072973804395646269e+00,1.005003664486448477e-02
2.765883694646134217e+01,1.000000000000000000e+00,2.615880257736819203e+00,7.440416491578224267e+00,1.004811448057241555e-02
3.833395745999442550e+00,1.000000000000000000e+00,5.208748096307180830e+00,2.793171111911001425e+00,9.975857829855851872e-03
2.071624917431972435e+01,1.000000000000000000e+00,9.286215443205920295e+00,9.070493879393081826e+00,9.998083624637821992e-03
-7.348562657207225790e+00,1.000000000000000000e+00,6.612553437475145124e+00,6.929096566478476493e-01,9.940815571473566800e-03
-4.502710040621421328e+00,1.000000000000000000e+00,6.392913041577497069e+00,1.270735848629171993e+00,9.948689168965617682e-03
8.322782443985866863e+00,1.000000000000000000e+00,1.426865877617167211e-01,1.367010220868074555e+00,1.001217003716208670e-02
6.993602146513587137e+00,1.000000000000000000e+00,9.503360368541258207e-01,1.469812739733193929e+00,1.000518637492302416e-02
1.138747547926427295e+00,1.000000000000000000e+00,1.821397016400490010e+00,3.875724385337842026e-01,9.985880335369377164e-03
-1.490802602649657338e+01,1.000000000000000000e+00,9.615724240111163112e+00,3.148988313653255933e-01,9.907128246287167164e-03
2.696672061399137732e+01,1.000000000000000000e+00,2.990417851707140251e+00,7.471628618887447892e+00,1.004485793610578048e-02
2.970629369455847879e+01,1.000000000000000000e+00,2.877046443750739257e+00,8.049301727553428876e+00,1.005169224902360652e-02
2.491683003351618453e+01,1.000000000000000000e+00,3.299139882363538945e+00,7.087681713275446604e+00,1.003784010167073359e-02
-5.456298368420087197e-01,1.000000000000000000e+00,7.335433776920882387e+00,2.797767650322353639e+00,9.954742262395321548e-03
1.528328494412671468e+01,1.000000000000000000e+00,7.192142569080140824e+00,6.673467778645707504e+00,9.994803052950217148e-03
2.171915023885137686e+00,1.000000000000000000e+00,3.046976407916112350e+00,1.286174054958536539e+00,9.982449231455685357e-03
2.747259007649619633e+01,1.000000000000000000e+00,3.247784842572293051e+00,7.707985288692270842e+00,1.004462466181758537e-02
1.370954181663060822e+01,1.000000000000000000e+00,9.487098876924976665e+00,7.448770642915233609e+00,9.979679580460136534e-03
3.299207474963630915e+01,1.000000000000000000e+00,3.756446724253516223e+00,9.375987573872301084e+00,1.005615454690409610e-02
7.438683153706208806e+00,1.000000000000000000e+00,5.074723121243973623e-01,1.295914180645771907e+00,1.000786584952107969e-02
6.850514115419081840e-01,1.000000000000000000e+00,6.496575467917189428e+00,2.672533799987068193e+00,9.961711403755936500e-03
-1.032568060393679055e+01,1.000000000000000000e+00,7.261590899992365067e+00,2.977599780643214178e-01,9.930279209798092283e-03
1.548398037050447407e+01,1.000000000000000000e+00,8.138104010640942576e+00,7.118539916121840783e+00,9.989745639706030730e-03
2.272674515591682098e+00,1.000000000000000000e+00,4.833167693810000998e+00,2.206744586078896120e+00,9.973837015842602557e-03
2.576640058157349955e+01,1.000000000000000000e+00,3.132246726219144684e+00,7.242585409337657154e+00,1.004125571464816249e-02
3.353939576376789855e+00,1.000000000000000000e+00,2.433216927520080120e+00,1.307979012022651988e+00,9.988812775115353537e-03
3.393132214184576867e+01,1.000000000000000000e+00,2.504845272657480137e+00,8.961228715308301673e+00,1.006457963911887472e-02
1.620340503572887414e+01,1.000000000000000000e+00,9.409664492851506523e+00,7.965509648428831468e+00,9.985465477580206944e-03
2.941368671665607337e+01,1.000000000000000000e+00,6.090349610650891421e-01,6.905661595820353327e+00,1.006317652993789051e-02
8.338357514953859351e+00,1.000000000000000000e+00,2.170009242263959415e-02,1.349039553758146770e+00,1.001330144327558166e-02
-9.784248875322569816e+00,1.000000000000000000e+00,9.628771028539283350e+00,1.622407000588419468e+00,9.919841530990038819e-03
1.106906136964222753e+01,1.000000000000000000e+00,2.488919092264222144e+00,3.265973015311061101e+00,1.000768542654261080e-02
2.705392899743499413e+01,1.000000000000000000e+00,7.082283783881285544e+00,9.540044156578957768e+00,1.002438223593513783e-02
9.277843845016638724e+00,1.000000000000000000e+00,8.676173437684866485e+00,5.862047938496873556e+00,9.971795288865721585e-03
-1.404818997107245160e+01,1.000000000000000000e+00,8.774735929701783732e+00,1.227820639259458169e-01,9.913389409863299431e-03
9.691272825041078676e+00,1.000000000000000000e+00,3.703075276069687227e+00,3.456205968491958824e+00,9.997372318480555325e-03
-6.884068766581156185e-01,1.000000000000000000e+00,8.531914069260164268e+00,3.326576280220288950e+00,9.947829168753719378e-03
-1.052366213215025992e+00,1.000000000000000000e+00,7.688522749364477882e+00,2.818801369293228998e+00,9.951279774349038390e-03
1.008621850541259768e+01,1.000000000000000000e+00,5.270526330717539842e+00,4.378016044629299053e+00,9.991175036461687545e-03
-5.388630609869771604e+00,1.000000000000000000e+00,8.108037218673917579e+00,1.944299150506354490e+00,9.938313522136575998e-03
1.116923388211082724e+01,1.000000000000000000e+00,9.191594297415655035e+00,6.611370740247220823e+00,9.974150090037211397e-03
2.261207339974908948e+01,1.000000000000000000e+00,5.067255320652544803e+00,7.435707720781733698e+00,1.002377878364708527e-02
2.393437007349657364e+01,1.000000000000000000e+00,4.821096570561739014e+00,7.632214636083565651e+00,1.002807134868278008e-02
3.516054661754159127e+01,1.000000000000000000e+00,1.508410819866625729e+00,8.721580635760130207e+00,1.007211170430421035e-02
4.850818443152700610e+00,1.000000000000000000e+00,6.753631043250239330e+00,3.758442689455478103e+00,9.970098941048039995e-03
-6.617177749737466641e+00,1.000000000000000000e+00,5.597221970251200496e+00,3.742272843572380658e-01,9.947636129115811077e-03
8.364674990584630265e+00,1.000000000000000000e+00,6.790631271305869188e-01,1.680196040186243689e+00,1.000997995014578541e-02
1.472506473743354505e+01,1.000000000000000000e+00,2.882957534709228220e+00,4.351422125184415179e+00,1.001444033772836036e-02
3.686939927442251275e+01,1.000000000000000000e+00,2.103278606361031144e+00,9.505705216464118479e+00,1.007385560540501393e-02
3.018419538510900324e+01,1.000000000000000000e+00,1.429879467479999722e+00,7.489418188916841856e+00,1.006070412612048576e-02
2.434460363739220057e+01,1.000000000000000000e+00,8.832896632414113824e+00,9.749193080583264504e+00,1.000907588797063895e-02
1.347768312311906946e+01,1.000000000000000000e+00,8.829413285798370925e-01,2.998468268059313324e+00,1.002107563721610708e-02
2.997679110777015765e+01,1.000000000000000000e+00,1.346524045737453879e+00,7.375060756491480518e+00,1.006033518947292184e-02
2.349684309263325588e+01,1.000000000000000000e+00,1.561628931582453861e+00,5.897178454217156585e+00,1.004340647862741673e-02
2.254473725920056282e+01,1.000000000000000000e+00,1.892319925671237524e+00,5.869018856749551816e+00,1.003968220584699339e-02
1.683501245134846158e+01,1.000000000000000000e+00,5.199683286459246823e+00,6.046760141552188550e+00,1.000837949118642788e-02
2.729320562473913725e+01,1.000000000000000000e+00,6.194887902147603320e+00,9.137818926592514046e+00,1.002952985259520507e-02
1.593444875793195514e+01,1.000000000000000000e+00,8.854544268643183003e+00,7.621230518641946894e+00,9.987694347342118695e-03
2.685840216476409736e+01,1.000000000000000000e+00,7.813749455051866910e+00,9.881209290137416446e+00,1.002073287628171827e-02
1.517328335072267720e+01,1.000000000000000000e+00,3.925674068039624043e+00,5.006847167848718527e+00,1.001098033786579182e-02
1.042205149215776139e+01,1.000000000000000000e+00,2.318638696967372237e+00,2.984724939380669628e+00,1.000659235872837678e-02
1.971165822437674819e+01,1.000000000000000000e+00,7.035372926169298324e+00,7.652238390866317630e+00,1.000629593583997161e-02
-3.244433704825668840e+00,1.000000000000000000e+00,7.454209853462883117e+00,2.209472571696533549e+00,9.947597217502504585e-03
3.443726166052810100e+01,1.000000000000000000e+00,4.060275016913573509e+00,9.846895706963010753e+00,1.005801827718063278e-02
2.333423502052564302e+01,1.000000000000000000e+00,3.169385692235793250e-02,5.028060444579666388e+00,1.004995922485392087e-02
-1.248603608855381353e+00,1.000000000000000000e+00,4.793899546522510491e+00,1.315703281364635213e+00,9.965094793417271848e-03
1.365883924297100194e+01,1.000000000000000000e+00,2.175282521338177677e+00,3.657866134558211968e+00,1.001470174049614095e-02
2.323933772985142454e+01,1.000000000000000000e+00,5.017283078354659587e+00,7.570717466732547862e+00,1.002558138916336689e-02
7.646896923024744552e+00,1.000000000000000000e+00,2.375941703226212010e+00,2.339745481292322182e+00,9.999554070358438601e-03
3.735563354593216445e+01,1.000000000000000000e+00,1.444678522749298644e-01,8.629470493969233047e+00,1.008464829421371577e-02
1.495171084122280902e+01,1.000000000000000000e+00,2.314231651785902955e-02,2.994435833394924806e+00,1.002975601515520253e-02
8.020327028749075993e+00,1.000000000000000000e+00,1.173956294719845639e+00,1.830654491460480537e+00,1.000642975191931745e-02
4.628361026918208054e+00,1.000000000000000000e+00,5.477515967456970003e+00,3.117192867218678831e+00,9.976434320587947852e-03
1.716433752316557104e+01,1.000000000000000000e+00,8.183094295781071281e+00,7.589808487082406074e+00,9.994199391211905370e-03
1.698491544460073754e+01,1.000000000000000000e+00,6.541539081557923296e+00,6.757852524541610784e+00,1.000211803423142060e-02
2.448074764449049923e+01,1.000000000000000000e+00,1.643280672140775556e+00,6.138436723959006969e+00,1.004495856254638067e-02
1.765402789743491496e+01,1.000000000000000000e+00,5.977935512551308506e+00,6.631775020951144128e+00,1.000650250416308673e-02
1.048494364750392371e+01,1.000000000000000000e+00,1.799531325293604045e+00,2.809227403527115641e+00,1.001007202935344162e-02
1.650224468310339887e+01,1.000000000000000000e+00,2.627955846568474918e-01,3.506305915559488007e+00,1.003258079455634534e-02
9.190229756094410618e+00,1.000000000000000000e+00,7.306055999278012081e+00,5.152540665180652013e+00,9.978362171733276206e-03
7.193824787169487145e+00,1.000000000000000000e+00,4.920983826842522113e+00,3.472230364721169416e+00,9.985372715921158465e-03
8.451592448955100423e+00,1.000000000000000000e+00,1.243368277288596779e+00,1.953428295937534864e+00,1.000705275010976836e-02
3.165019731827317528e+01,1.000000000000000000e+00,5.223709029190994002e+00,9.768128504441369486e+00,1.004545182546455993e-02
1.207757395721763949e+01,1.000000000000000000e+00,8.075157517856268896e+00,6.244616926210186492e+00,9.981620000854618535e-03
2.252082269632948197e+01,1.000000000000000000e+00,9.207733408515800022e+00,9.488062626777294284e+00,1.000275998518759119e-02
2.515212668241312244e+01,1.000000000000000000e+00,6.867425446337063200e+00,8.947287646693387941e+00,1.002070754231668658e-02
-7.238439421924669048e+00,1.000000000000000000e+00,5.357783062868351820e+00,6.889451722312367465e-02,9.946980617906121466e-03
3.461348169612963943e+01,1.000000000000000000e+00,2.601794505881065422e+00,9.173410107533628732e+00,1.006562133832962676e-02
4.420782142460239150e+00,1.000000000000000000e+00,6.661621036288129183e+00,3.699781395074160706e+00,9.970480931194913160e-03
-1.632676448265289082e+01,1.000000000000000000e+00,9.791635729455876458e+00,2.138125548542646470e-02,9.902486668596372985e-03
1.391716082976268432e+01,1.000000000000000000e+00,6.717335390500903003e+00,6.092933236333314184e+00,9.993753183893894221e-03
2.269879914654204711e+01,1.000000000000000000e+00,9.968251322508715262e+00,9.893532788250279708e+00,9.999311830313516170e-03
1.520813454648265584e+01,1.000000000000000000e+00,6.394949119415620942e+00,6.187528136067984796e+00,9.997829835914139734e-03
7.548539295871611543e+00,1.000000000000000000e+00,3.579766028192883365e+00,2.917816998076338209e+00,9.993398858041317376e-03
6.840518786990164024e+00,1.000000000000000000e+00,7.275317743494563061e+00,4.607068717203087971e+00,9.973309035306845635e-03
2.436364096091408626e+01,1.000000000000000000e+00,4.797402389989130711e+00,7.700801210487249193e+00,1.002894864614329098e-02
1.139329863827295597e+01,1.000000000000000000e+00,6.297306380904266199e-01,2.371507931398362246e+00,1.001738404761345208e-02
8.894959757759894003e+00,1.000000000000000000e+00,8.666002451846210874e-01,1.882101375900095963e+00,1.001023496730414457e-02
2.893006115413288271e+01,1.000000000000000000e+00,8.120118599355907740e-01,6.894660651589044065e+00,1.006096775534173239e-02
8.374358367317586982e+00,1.000000000000000000e+00,4.568861970603321776e-01,1.561351740120657805e+00,1.001098503231894962e-02
1.364132854241769621e+01,1.000000000000000000e+00,2.586519571805028228e+00,3.987313623535518659e+00,1.001410849126159811e-02
9.687573398669224289e+00,1.000000000000000000e+00,6.311548713702227253e+00,4.813311859366141476e+00,9.984698800563324150e-03
-1.147029428512723648e+01,1.000000000000000000e+00,9.900399381244662678e+00,1.295411651650261176e+00,9.913805239192909763e-03
1.646202878885479493e+01,1.000000000000000000e+00,6.222529482249051114e+00,6.483012766271353478e+00,1.000258950941772598e-02
3.374999974109146450e+01,1.000000000000000000e+00,4.452986879368836526e+00,9.901600083399344499e+00,1.005439218035250777e-02
2.191797000133134432e+01,1.000000000000000000e+00,2.966188761204532121e+00,6.192085521740483323e+00,1.003223506345661195e-02
2.580674686418991115e+01,1.000000000000000000e+00,4.329405009990264119e+00,7.835630261280483566e+00,1.003515446411420119e-02
2.042172372732273189e+01,1.000000000000000000e+00,3.263540394861694782e+00,6.013891503553510098e+00,1.002729622956285462e-02
1.332810465601510863e+01,1.000000000000000000e+00,4.590342661131105118e+00,4.851970881284608517e+00,1.000253149141721969e-02
1.002974236726495860e+01,1.000000000000000000e+00,8.612875481918809584e+00,6.021539931508054444e+00,9.973978322530510643e-03
2.695712819663939541e+01,1.000000000000000000e+00,7.624498567278625849e-01,6.358201330225966785e+00,1.005576937824584870e-02
3.096592326918462490e+01,1.000000000000000000e+00,4.630572876417367922e+00,9.284138561083851826e+00,1.004646402487293678e-02
2.024017134481027114e+01,1.000000000000000000e+00,2.294845908002025592e+00,5.431796256356903108e+00,1.003154357347474379e-02
2.942615285806120440e+01,1.000000000000000000e+00,2.595157526983624674e+00,7.900894572297233687e+00,1.005299016751163427e-02
-4.888335782231180815e+00,1.000000000000000000e+00,4.297726092521163110e+00,1.610666765506685305e-01,9.958506824772931157e-03
-7.089744180424537134e+00,1.000000000000000000e+00,5.426858471009559537e+00,1.684115257750984362e-01,9.947509582594405222e-03
3.626479397656118664e+01,1.000000000000000000e+00,1.016890771647767089e+00,8.808436114681985174e+00,1.007787266777322374e-02
2.788584045966000957e+01,1.000000000000000000e+00,4.467382286462413532e+00,8.429166149414243137e+00,1.003978495997234245e-02
2.726712869419505481e+01,1.000000000000000000e+00,8.817873386506269728e-01,6.483174888802388125e+00,1.005611627081289157e-02
2.179180499594205855e+01,1.000000000000000000e+00,9.095629771902277838e+00,9.226638203270617566e+00,1.000152783949386816e-02
1.111048755137029787e+01,1.000000000000000000e+00,4.522051678627173388e+00,4.251176751149579935e+00,9.997184136938204804e-03
1.779966116939883136e+01,1.000000000000000000e+00,7.353580437040544204e+00,7.302232916454125089e+00,9.999524815029000105e-03
2.574798740338660963e+01,1.000000000000000000e+00,6.348357897537147743e+00,8.810600082049335313e+00,1.002458387823542893e-02
-6.460692690584430853e-01,1.000000000000000000e+00,9.430732297144118093e+00,3.793283036348580328e+00,9.943549753511906827e-03
3.702598210390538469e+01,1.000000000000000000e+00,2.415813579504298758e+00,9.723871877296140553e+00,1.007318018105093048e-02
2.919885190897291238e+01,1.000000000000000000e+00,7.336675012299809229e-01,6.925675300131874934e+00,1.006186323008929906e-02
2.597107981560240120e+01,1.000000000000000000e+00,2.228349359707471056e-01,5.818216118696067696e+00,1.005601188402209870e-02
1.347159344264698078e+01,1.000000000000000000e+00,4.349898798355019025e+00,4.764830862012492396e+00,1.000412539822426693e-02
2.385006367590438003e+01,1.000000000000000000e+00,6.112905189292009211e+00,8.228954215084732127e+00,1.002136852141255821e-02
4.968773968781412087e+00,1.000000000000000000e+00,1.395264514856705551e+00,1.206777421743282508e+00,9.998106962218464289e-03
6.484249186839544876e+00,1.000000000000000000e+00,4.322430562314306002e+00,3.019282617898939591e+00,9.986921845693564823e-03
-1.804650601272110855e+00,1.000000000000000000e+00,9.257337000196061538e+00,3.410261486490371308e+00,9.941519482925006632e-03
7.737243501361331655e-01,1.000000000000000000e+00,7.722251719613245413e+00,3.286822278333785263e+00,9.955660434421184646e-03
2.239263680980142723e+01,1.000000000000000000e+00,3.758308727949535299e+00,6.685447499583297315e+00,1.002925777561983547e-02
3.383809586768336430e+01,1.000000000000000000e+00,1.428599811013563370e+00,8.387400931883924216e+00,1.006963286521716724e-02
2.680997954306359432e+01,1.000000000000000000e+00,3.329428696347541461e+00,7.590277618975054708e+00,1.004257032534957954e-02
2.870013851892945311e+01,1.000000000000000000e+00,1.604414484399624419e+00,7.226300066218672491e+00,1.005616307439321719e-02
2.475103019657816006e+01,1.000000000000000000e+00,1.830009155603241622e+00,6.302468073265429460e+00,1.004481341249612199e-02
3.150542680342978485e+01,1.000000000000000000e+00,1.582095790162267868e+00,7.883846928762895168e+00,1.006306297154306757e-02
4.608982507789002092e+00,1.000000000000000000e+00,4.707421028472110081e+00,2.738588654671337608e+00,9.980223795131944534e-03
3.192264711779166486e+00,1.000000000000000000e+00,6.458872143653389131e+00,3.225827443145241613e+00,9.967658714957892269e-03
1.246369780629534496e+01,1.000000000000000000e+00,2.050588287026844370e-01,2.446007954045125388e+00,1.002234245033612782e-02
1.673784249909623156e+01,1.000000000000000000e+00,9.594478436520544662e+00,8.211363634864245142e+00,9.986303380255400278e-03
2.550698234750041138e+01,1.000000000000000000e+00,3.905754875339408017e+00,7.566966845461907454e+00,1.003638458990196991e-02
2.910838270999281718e+00,1.000000000000000000e+00,9.944090278492330626e+00,4.873932793839164113e+00,9.949350595574155132e-03
2.673000536784483216e+01,1.000000000000000000e+00,1.112857265963760334e+00,6.440898233862442979e+00,1.005319574650838377e-02
-4.840008975511219447e+00,1.000000000000000000e+00,7.973335329158953044e+00,2.039311841641016088e+00,9.940550258189182961e-03
4.159001689486476749e-01,1.000000000000000000e+00,2.900188525132862960e+00,7.447820684319172990e-01,9.978542705192354131e-03
-9.747523620107536146e+00,1.000000000000000000e+00,7.839013222135707615e+00,7.178799658951151574e-01,9.928761592347607953e-03
2.318234711191765740e+01,1.000000000000000000e+00,2.481272626811476201e+00,6.262327078375514944e+00,1.003768153843212843e-02
2.800176519113620088e+01,1.000000000000000000e+00,1.246683888115074357e-01,6.288453209014033263e+00,1.006162243739730164e-02
9.803973323685635677e+00,1.000000000000000000e+00,5.251393037441825840e+00,4.327828004371967907e+00,9.990783586222800813e-03
3.431109927604337173e+01,1.000000000000000000e+00,9.065922917029223260e-01,8.279357589367110748e+00,1.007373839002088586e-02
-1.040001698128469165e+01,1.000000000000000000e+00,9.210683004745064295e+00,1.243786452260965403e+00,9.920451804827550360e-03
-1.111722115476599804e+01,1.000000000000000000e+00,9.594981172433264760e+00,1.284114598041851130e+00,9.916739184489323927e-03
-9.819307175497534956e+00,1.000000000000000000e+00,7.968127053190420028e+00,7.751178193344743228e-01,9.928047484709578638e-03
2.466468093467553047e+01,1.000000000000000000e+00,7.027391647777037065e+00,8.938686985148322606e+00,1.001926726727395307e-02
1.063304495071588462e+01,1.000000000000000000e+00,6.642590536544810575e+00,5.168477374526831092e+00,9.985377162942949206e-03
-7.068205140963179645e+00,1.000000000000000000e+00,6.294129045251281696e+00,5.960764839221965872e-01,9.942977188838684685e-03
3.815165593072205752e+01,1.000000000000000000e+00,2.438490493182843277e-01,8.894862651157236400e+00,1.008621974345550940e-02
3.228664207608680670e+01,1.000000000000000000e+00,4.064806014789521527e+00,9.363275393665638546e+00,1.005291304528154253e-02
1.971769583927872205e+01,1.000000000000000000e+00,8.443379583686441592e+00,8.394037345005379791e+00,9.999386963634306763e-03
1.662744931213392618e+01,1.000000000000000000e+00,1.532763394362967047e+00,4.194392308705019445e+00,1.002664855358413598e-02
3.401718232118666663e+01,1.000000000000000000e+00,7.221245665588460483e-01,8.097065807533804005e+00,1.007372062813270512e-02
1.917027718301496098e+00,1.000000000000000000e+00,2.083587500917956081e+00,7.650410021154230300e-01,9.986848296746281620e-03
2.359777867606448254e+00,1.000000000000000000e+00,6.223330741807364674e-01,9.488563587727538717e-02,9.994627543482195731e-03
2.455456389131291672e+01,1.000000000000000000e+00,4.974961667339449889e+00,7.838054365055874939e+00,1.002858290094867794e-02
2.320907683203687810e+01,1.000000000000000000e+00,5.146995126724744019e+00,7.574549474662573445e+00,1.002415847679934829e-02
2.821305867601089545e+01,1.000000000000000000e+00,6.999632736923367737e+00,9.749926406387128708e+00,1.002752254044287673e-02
4.885420668912050957e+00,1.000000000000000000e+00,8.670606979715568485e+00,4.749665981528808700e+00,9.960942301089074219e-03
3.872971048406262895e+01,1.000000000000000000e+00,8.350173749437639348e-01,9.330619793944954665e+00,1.008473304000219450e-02
1.784919203974405733e+01,1.000000000000000000e+00,6.694121287307236656e+00,7.036440247770530121e+00,1.000339707209419934e-02
-4.756252302863706038e-01,1.000000000000000000e+00,5.111835153046318858e+00,1.656562105869230361e+00,9.965525285091427279e-03
2.721674903420339930e+01,1.000000000000000000e+00,5.713623913333348625e+00,8.853336549619957196e+00,1.003139005004055270e-02
3.031744716225896852e+01,1.000000000000000000e+00,2.947945754421440689e+00,8.295829120332770756e+00,1.005348073297681298e-02
-1.840042070631376925e+00,1.000000000000000000e+00,9.343774264643876393e+00,3.434420494974928850e+00,9.941011294198878398e-03
1.399601453284515884e+01,1.000000000000000000e+00,3.610523173429278643e+00,4.504080546139636709e+00,1.000888813621627835e-02
-1.188241567456730508e+01,1.000000000000000000e+00,9.387372099126057634e+00,9.677559175572358896e-01,9.915886730574479876e-03
1.362286674184103852e+01,1.000000000000000000e+00,3.036434621175877702e+00,4.163791199296849932e+00,1.001129057365697170e-02
-7.483902041966803864e+00,1.000000000000000000e+00,7.125160883423767189e+00,8.722981251284700477e-01,9.937410803376775514e-03
4.128846522366168870e+01,1.000000000000000000e+00,3.402834505124918696e-01,9.750673044088507879e+00,1.009426905457712527e-02
2.553807719383671326e+01,1.000000000000000000e+00,7.284805194164378772e-01,5.930413063674327745e+00,1.005216798474482809e-02
-4.201468572549247327e+00,1.000000000000000000e+00,4.146434067476288732e+00,2.613876572507400908e-01,9.961105120000831800e-03
1.660387524987713803e+01,1.000000000000000000e+00,5.977075422313701480e+00,6.379355368841361340e+00,1.000410786999185106e-02
-4.430218230138750712e+00,1.000000000000000000e+00,6.985985799409533570e+00,1.619957778345123556e+00,9.946317894599387283e-03
6.033731980201752165e+00,1.000000000000000000e+00,8.939657282667257121e+00,5.205688389613126077e+00,9.962572754809927503e-03
2.609624157354863527e+01,1.000000000000000000e+00,9.118669605376317211e-01,6.220884789678528648e+00,1.005295533838262978e-02
2.703960760365051996e+01,1.000000000000000000e+00,6.250730086571270938e+00,9.137902403616012137e+00,1.002890904358498363e-02
2.253180928748160738e+01,1.000000000000000000e+00,9.113122202085254031e+00,9.407530079824329761e+00,1.000297805134482687e-02
1.964877822146307196e+01,1.000000000000000000e+00,9.110456866961925471e+00,8.699862630067315195e+00,9.995849237999367837e-03
